"import_batch_id","imported_at","exported_at","record_type","project_name","apps_script_id","script_id","script_file_name","module_family","detected_version","function_name","function_visibility","function_prefix","line_number","dependency_type","dependency_target","severity","security_flag","file_path","file_size_bytes","line_count","char_count","hash_sha256","public_function_count","internal_function_count","total_function_count","risk_hit_count","has_mvpqaic_reference","has_network_logic","has_bigquery_logic","has_drive_logic","has_properties_logic","has_trigger_logic","has_delete_or_clear_risk","calls_spreadsheet","calls_urlfetch","calls_bigquery","calls_trigger","calls_properties","calls_drive","writes_sheet_likely","network_flags","bigquery_flags","ingestion_flags","trigger_flags","secret_flags","drive_flags","raw_key","raw_value","notes","created_at","updated_at"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4fGetOrCreate_","INTERNAL","mvpqaicP4fGetOrCreate","12387","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12387","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4fSafeId_","INTERNAL","mvpqaicP4fSafeId","12393","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12393","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4fText_","INTERNAL","mvpqaicP4fText","12397","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12397","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4fSafety_","INTERNAL","mvpqaicP4fSafety","12403","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12403","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4fResult_","INTERNAL","mvpqaicP4fResult","12431","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12431","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4fLog_","INTERNAL","mvpqaicP4fLog","12444","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12444","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4fErr_","INTERNAL","mvpqaicP4fErr","12449","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12449","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_P4G_JournalAppendQueueStatus","PUBLIC","MVPQAIC","12536","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12536","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_P4G_JournalAppendQueuePrepare","PUBLIC","MVPQAIC","12569","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12569","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_P4G_JournalAppendReviewedSafe","PUBLIC","MVPQAIC","12617","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12617","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_P4G_OpenJournalAppendQueue","PUBLIC","MVPQAIC","12695","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12695","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_JournalAppendQueueStatus","PUBLIC","MVPQAIC","12712","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12712","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_JournalAppendQueuePrepare","PUBLIC","MVPQAIC","12714","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12714","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_JournalAppendReviewedSafe","PUBLIC","MVPQAIC","12715","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12715","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","MVPQAIC_OpenJournalAppendQueue","PUBLIC","MVPQAIC","12716","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12716","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gNormalizeIntakeRow_","INTERNAL","mvpqaicP4gNormalizeIntakeRow","12717","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12717","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gIntakeStats_","INTERNAL","mvpqaicP4gIntakeStats","12765","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12765","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gJournalQueueStats_","INTERNAL","mvpqaicP4gJournalQueueStats","12777","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12777","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gWriteJournalQueue_","INTERNAL","mvpqaicP4gWriteJournalQueue","12787","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12787","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gFormatJournalQueue_","INTERNAL","mvpqaicP4gFormatJournalQueue","12810","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12810","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gEnsureJournalHeaders_","INTERNAL","mvpqaicP4gEnsureJournalHeaders","12857","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12857","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gBuildJournalRow_","INTERNAL","mvpqaicP4gBuildJournalRow","12876","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12876","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gExistingPayloadHashes_","INTERNAL","mvpqaicP4gExistingPayloadHashes","12913","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12913","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gReadTable_","INTERNAL","mvpqaicP4gReadTable","12927","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12927","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gPatchQueueRow_","INTERNAL","mvpqaicP4gPatchQueueRow","12956","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12956","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gHeaderMap_","INTERNAL","mvpqaicP4gHeaderMap","12963","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12963","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gGetOrCreate_","INTERNAL","mvpqaicP4gGetOrCreate","12969","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12969","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gTimestamp_","INTERNAL","mvpqaicP4gTimestamp","12975","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12975","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gSafeId_","INTERNAL","mvpqaicP4gSafeId","12979","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12979","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gText_","INTERNAL","mvpqaicP4gText","12983","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12983","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gSha256Short_","INTERNAL","mvpqaicP4gSha256Short","12989","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12989","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gSafety_","INTERNAL","mvpqaicP4gSafety","12998","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","12998","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
"RUN-20260620-120040","","2026-06-20T12:01:31.7366590+02:00","FUNCTION_INDEX","MVP_QAIC_CRYPTO_SIGNAL_OS","1OnXtyDAAiQI1_1mkX3AbLiJfRHfWhXdSoi1xwjMpKbrZzqSwWHvbQfIB","mvpqaic_11_p1_prompt_quality_core","mvpqaic_11_p1_prompt_quality_core.js","PROMPT_ENGINE","MVP_QAIC_P4H_WORKFLOW_CONTROL_CENTER_BATCH_MAXI_1.6.11_OUTPUT_CONTRACT_HARDENING_SAFE","mvpqaicP4gSafetyApply_","INTERNAL","mvpqaicP4gSafetyApply","13021","","","INFO","","mvpqaic_11_p1_prompt_quality_core.js","","","","","","","","","","","","","","","","","","","","","","","","","","","","","function_line","13021","","2026-06-20T12:01:31.7366590+02:00","2026-06-20T12:01:31.7366590+02:00"
