"item_id","root_id","relative_path","filename","doc_class","proposed_action","legitimacy_status","freshness_status","archive_allowed"
"ITEM-005021","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50G_UI_SCRIPT_IMPACT_20260620_000352\_ZIP_CONTENT\P50F_INPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","P50F_INPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005033","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50G_UI_SCRIPT_IMPACT_20260620_000352\_ZIP_CONTENT\P50F_P50E_PROMPT_INPUT_CONTRACT_CANDIDATES.csv","P50F_P50E_PROMPT_INPUT_CONTRACT_CANDIDATES.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005034","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50G_UI_SCRIPT_IMPACT_20260620_000352\_ZIP_CONTENT\P50F_P50E_P50D_PROMPT_OUTPUT_CONTRACT_V1_REVIEW.csv","P50F_P50E_P50D_PROMPT_OUTPUT_CONTRACT_V1_REVIEW.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005058","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50H_SCRIPT_DRY_RUN_20260620_001522\P50G_P50F_OUTPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","P50G_P50F_OUTPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005059","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50H_SCRIPT_DRY_RUN_20260620_001522\P50G_P50F_INPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","P50G_P50F_INPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005064","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50H_SCRIPT_DRY_RUN_20260620_001522\CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005088","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50H_SCRIPT_DRY_RUN_20260620_001522\_ZIP_CONTENT\P50G_P50F_OUTPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","P50G_P50F_OUTPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005089","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50H_SCRIPT_DRY_RUN_20260620_001522\_ZIP_CONTENT\P50G_P50F_INPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","P50G_P50F_INPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005094","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50H_SCRIPT_DRY_RUN_20260620_001522\_ZIP_CONTENT\CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005108","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50I_FINAL_CLOSE_20260620_003358\P50H_CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","P50H_CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005136","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P50I_FINAL_CLOSE_20260620_003358\_ZIP_CONTENT\P50H_CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","P50H_CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005168","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A_PROMPT_REVIEW_DECISION_20260620_004239\P50F_OUTPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","P50F_OUTPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005169","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A_PROMPT_REVIEW_DECISION_20260620_004239\P50F_INPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","P50F_INPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005174","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A_PROMPT_REVIEW_DECISION_20260620_004239\PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH.csv","PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005185","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A_PROMPT_REVIEW_DECISION_20260620_004239\P51A_PROMPT_CONTRACT_HUMAN_REVIEW_DECISION_PACK_20260620_004239.zip","P51A_PROMPT_CONTRACT_HUMAN_REVIEW_DECISION_PACK_20260620_004239.zip","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005197","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A_PROMPT_REVIEW_DECISION_20260620_004239\_ZIP_CONTENT\P50F_OUTPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","P50F_OUTPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005198","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A_PROMPT_REVIEW_DECISION_20260620_004239\_ZIP_CONTENT\P50F_INPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","P50F_INPUT_CONTRACT_HUMAN_REVIEW_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005203","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A_PROMPT_REVIEW_DECISION_20260620_004239\_ZIP_CONTENT\PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH.csv","PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005214","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A_PROMPT_REVIEW_DECISION_20260620_004239\_P51A2_BACKUP_20260620_005747\PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH_BEFORE_P51A2.csv","PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH_BEFORE_P51A2.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005215","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A2_AUTOFILL_DECISIONS_20260620_005747\PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH_AUTOFILLED_CONSERVATIVE.csv","PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH_AUTOFILLED_CONSERVATIVE.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005222","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A2_AUTOFILL_DECISIONS_20260620_005747\P51A2_AUTOFILL_PROMPT_CONTRACT_DECISIONS_20260620_005747.zip","P51A2_AUTOFILL_PROMPT_CONTRACT_DECISIONS_20260620_005747.zip","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005224","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51A2_AUTOFILL_DECISIONS_20260620_005747\_ZIP_CONTENT\PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH_AUTOFILLED_CONSERVATIVE.csv","PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH_AUTOFILLED_CONSERVATIVE.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005232","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51B_VALIDATE_DECISIONS_20260620_011301\PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH_VALIDATED_INPUT.csv","PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH_VALIDATED_INPUT.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005239","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51B_VALIDATE_DECISIONS_20260620_011301\VALIDATED_PROMPT_CONTRACT_DECISIONS.csv","VALIDATED_PROMPT_CONTRACT_DECISIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005240","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51B_VALIDATE_DECISIONS_20260620_011301\PROMPT_CONTRACT_DECISION_SUMMARY.csv","PROMPT_CONTRACT_DECISION_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005242","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51B_VALIDATE_DECISIONS_20260620_011301\PROMPT_CONTRACT_DECISION_GATE.csv","PROMPT_CONTRACT_DECISION_GATE.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005248","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51B_VALIDATE_DECISIONS_20260620_011301\P51B_VALIDATE_FILLED_PROMPT_CONTRACT_DECISIONS_20260620_011301.zip","P51B_VALIDATE_FILLED_PROMPT_CONTRACT_DECISIONS_20260620_011301.zip","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005251","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51B_VALIDATE_DECISIONS_20260620_011301\_ZIP_CONTENT\PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH_VALIDATED_INPUT.csv","PROMPT_CONTRACT_HUMAN_DECISION_WORKBENCH_VALIDATED_INPUT.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005258","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51B_VALIDATE_DECISIONS_20260620_011301\_ZIP_CONTENT\VALIDATED_PROMPT_CONTRACT_DECISIONS.csv","VALIDATED_PROMPT_CONTRACT_DECISIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005259","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51B_VALIDATE_DECISIONS_20260620_011301\_ZIP_CONTENT\PROMPT_CONTRACT_DECISION_SUMMARY.csv","PROMPT_CONTRACT_DECISION_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005261","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51B_VALIDATE_DECISIONS_20260620_011301\_ZIP_CONTENT\PROMPT_CONTRACT_DECISION_GATE.csv","PROMPT_CONTRACT_DECISION_GATE.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005269","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51C_SCRIPT_PATCH_SELECTOR_20260620_012621\P51B_VALIDATED_PROMPT_CONTRACT_DECISIONS.csv","P51B_VALIDATED_PROMPT_CONTRACT_DECISIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005270","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51C_SCRIPT_PATCH_SELECTOR_20260620_012621\P51B_PROMPT_CONTRACT_DECISION_SUMMARY.csv","P51B_PROMPT_CONTRACT_DECISION_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005271","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51C_SCRIPT_PATCH_SELECTOR_20260620_012621\P51B_PROMPT_CONTRACT_DECISION_GATE.csv","P51B_PROMPT_CONTRACT_DECISION_GATE.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005280","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51C_SCRIPT_PATCH_SELECTOR_20260620_012621\P50H_CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","P50H_CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005298","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51C_SCRIPT_PATCH_SELECTOR_20260620_012621\_ZIP_CONTENT\P51B_VALIDATED_PROMPT_CONTRACT_DECISIONS.csv","P51B_VALIDATED_PROMPT_CONTRACT_DECISIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005299","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51C_SCRIPT_PATCH_SELECTOR_20260620_012621\_ZIP_CONTENT\P51B_PROMPT_CONTRACT_DECISION_SUMMARY.csv","P51B_PROMPT_CONTRACT_DECISION_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005300","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51C_SCRIPT_PATCH_SELECTOR_20260620_012621\_ZIP_CONTENT\P51B_PROMPT_CONTRACT_DECISION_GATE.csv","P51B_PROMPT_CONTRACT_DECISION_GATE.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005309","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51C_SCRIPT_PATCH_SELECTOR_20260620_012621\_ZIP_CONTENT\P50H_CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","P50H_CONTRACT_TO_SCRIPT_DRY_RUN_MAP.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005376","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51D_SUM.json","P51D_SUM.json","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005377","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51D_VAL.csv","P51D_VAL.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005378","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51D_VALIDATED_SCRIPT_PATCH_SELECTOR.csv","P51D_VALIDATED_SCRIPT_PATCH_SELECTOR.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005379","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51D_SCRIPT_PATCH_SELECTOR_DECISION_SUMMARY.csv","P51D_SCRIPT_PATCH_SELECTOR_DECISION_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005380","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51D_SCRIPT_PATCH_SELECTOR_GATE.csv","P51D_SCRIPT_PATCH_SELECTOR_GATE.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005381","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51D_OPTIONS.csv","P51D_OPTIONS.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005382","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51D_SELECTOR.csv","P51D_SELECTOR.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005383","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51D_DEC.csv","P51D_DEC.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005384","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51D_HASH.csv","P51D_HASH.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005385","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\P51D_HANDOFF.md","P51D_HANDOFF.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005386","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\SCRIPT_PATCH_SPEC_PACK.csv","SCRIPT_PATCH_SPEC_PACK.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005387","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\SCRIPT_PATCH_SPEC_SUMMARY.csv","SCRIPT_PATCH_SPEC_SUMMARY.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005388","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\SCRIPT_PATCH_SPEC_CHECKLIST.csv","SCRIPT_PATCH_SPEC_CHECKLIST.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005389","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\SCRIPT_PATCH_SPEC_SAFETY_MATRIX.csv","SCRIPT_PATCH_SPEC_SAFETY_MATRIX.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005390","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\SCRIPT_PATCH_SPEC_REPORT.md","SCRIPT_PATCH_SPEC_REPORT.md","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
"ITEM-005391","ROOT_02_MVP_QAIC_MAIN_FOLDER","03_EXPORTS\P51E_SCRIPT_PATCH_SPEC_PACK_20260620_014912\VAL.csv","VAL.csv","EVIDENCE_EXPORT_RESIDUAL","CHECK_INTEGRATION_THEN_ARCHIVE","REVIEW_FOR_INTEGRATION_OR_ARCHIVE","CURRENT_OR_RECENT","NO_P203B1_GATE_ONLY"
